study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Trettin_et_al_2017,36,36_4,0,100,0.72925,NA,0.017325
Trettin_et_al_2017,36,36_4,100,200,0.6835,NA,0.0201
Trettin_et_al_2017,36,36_5,0,100,0.722,NA,0.01745
Trettin_et_al_2017,36,36_5,100,200,0.7130000000000001,NA,0.0189
Trettin_et_al_2017,36,36_6,0,100,0.7145,NA,0.023825000000000002
Trettin_et_al_2017,36,36_6,100,200,0.758,NA,0.0233
Trettin_et_al_2017,37,37_1,0,100,0.6505,NA,0.02025
Trettin_et_al_2017,37,37_2,0,100,0.617,NA,0.024275
Trettin_et_al_2017,37,37_3,0,100,0.5972500000000001,NA,0.020625
Trettin_et_al_2017,37,37_3,100,200,0.8155,NA,0.01465
Trettin_et_al_2017,37,37_4,0,100,0.58125,NA,0.019875
Trettin_et_al_2017,37,37_4,100,200,0.7535000000000001,NA,0.01865
Trettin_et_al_2017,37,37_5,0,100,0.6035,NA,0.020025
Trettin_et_al_2017,37,37_5,100,200,1.0234999999999999,NA,0.012750000000000001
Trettin_et_al_2017,37,37_6,0,100,0.59475,NA,0.01785
Trettin_et_al_2017,37,37_6,100,200,0.6355,NA,0.0204
Trettin_et_al_2017,806,806_1,0,100,0.895,NA,0.018975
Trettin_et_al_2017,806,806_1,100,200,0.757,NA,0.017
Trettin_et_al_2017,806,806_2,0,100,0.9645,NA,0.018775
Trettin_et_al_2017,806,806_2,100,200,0.726,NA,0.023850000000000003
Trettin_et_al_2017,806,806_3,0,100,0.9195,NA,0.010775
Trettin_et_al_2017,806,806_3,100,200,0.7775,NA,0.02335
Trettin_et_al_2017,806,806_4,0,100,0.9495,NA,0.017575
Trettin_et_al_2017,806,806_5,0,100,0.905,NA,0.02035
Trettin_et_al_2017,806,806_5,100,200,0.7705,NA,0.034300000000000004
Trettin_et_al_2017,864,864_1,0,100,0.72925,NA,0.020575
Trettin_et_al_2017,864,864_1,100,200,0.675,NA,0.022949999999999998
Trettin_et_al_2017,864,864_2,0,100,0.7899999999999999,NA,0.0215
Trettin_et_al_2017,864,864_3,0,100,0.8925,NA,0.019725
Trettin_et_al_2017,864,864_3,100,200,0.7204999999999999,NA,0.01935
Trettin_et_al_2017,864,864_4,0,100,0.7845,NA,0.0216
Trettin_et_al_2017,864,864_4,100,200,0.7875,NA,0.023399999999999997
Trettin_et_al_2017,864,864_5,0,100,0.8967499999999999,NA,0.01925
Trettin_et_al_2017,864,864_5,100,200,0.7475,NA,0.01555
Trettin_et_al_2017,9001,9001_1,0,100,1.0110000000000001,NA,0.022025
Trettin_et_al_2017,9001,9001_1,100,200,0.7195,NA,0.025849999999999998
Trettin_et_al_2017,9001,9001_2,0,100,0.95075,NA,0.025825
Trettin_et_al_2017,9001,9001_2,100,200,0.6285000000000001,NA,0.02955
Trettin_et_al_2017,9001,9001_3,0,100,0.94,NA,0.02115
Trettin_et_al_2017,9001,9001_3,100,200,0.68,NA,0.0301
Trettin_et_al_2017,9001,9001_4,0,100,0.6449999999999999,NA,0.024333333333333332
Trettin_et_al_2017,9001,9001_4,100,200,0.754,NA,0.02595
Trettin_et_al_2017,9001,9001_5,0,100,0.8552500000000001,NA,0.021900000000000003
Trettin_et_al_2017,9001,9001_5,100,200,0.679,NA,0.023799999999999998
Trettin_et_al_2017,9002,9002_1,0,100,0.59575,NA,0.026875
Trettin_et_al_2017,9002,9002_1,100,200,0.57,NA,0.0197
Trettin_et_al_2017,9002,9002_2,0,100,0.76625,NA,0.017075
Trettin_et_al_2017,9002,9002_2,100,200,0.8645,NA,0.0149
Trettin_et_al_2017,9002,9002_3,0,100,0.71175,NA,0.023275
Trettin_et_al_2017,9002,9002_4,0,100,0.67,NA,0.017725
Trettin_et_al_2017,9002,9002_4,100,200,0.6925,NA,0.01475
Trettin_et_al_2017,9003,9003_1,0,100,0.6885,NA,0.02355
Trettin_et_al_2017,9003,9003_1,100,200,0.6505,NA,0.0229
Trettin_et_al_2017,9003,9003_2,0,100,0.63575,NA,0.022325
Trettin_et_al_2017,9003,9003_3,0,100,0.6415,NA,0.03075
Trettin_et_al_2017,9003,9003_4,0,100,0.73725,NA,0.021575
Trettin_et_al_2017,9003,9003_4,100,200,0.7985,NA,0.0164
Trettin_et_al_2017,9003,9003_5,0,100,0.62525,NA,0.027625
Trettin_et_al_2017,9004,9004_1,0,100,0.71125,NA,0.026525
Trettin_et_al_2017,9004,9004_1,100,200,0.6234999999999999,NA,0.0249
Trettin_et_al_2017,9004,9004_3,0,100,0.8975,NA,0.0242
Trettin_et_al_2017,9004,9004_3,100,200,0.7164999999999999,NA,0.0264
Trettin_et_al_2017,9004,9004_4,0,100,0.66875,NA,0.0338
Trettin_et_al_2017,9004,9004_4,100,200,0.8365,NA,0.03475
Trettin_et_al_2017,9004,9004_5,0,100,0.69225,NA,0.0271
Trettin_et_al_2017,9004,9004_5,100,200,0.7585,NA,0.023
Trettin_et_al_2017,9005,9005_1,0,100,1.0555,NA,0.016925000000000003
Trettin_et_al_2017,9005,9005_2,0,100,1.08975,NA,0.015975
Trettin_et_al_2017,9005,9005_2,100,200,1.3035,NA,0.00365
Trettin_et_al_2017,9005,9005_3,0,100,0.97175,NA,0.021400000000000002
Trettin_et_al_2017,9005,9005_4,0,100,0.98525,NA,0.018425
Trettin_et_al_2017,9005,9005_5,0,100,1.03175,NA,0.0163
Trettin_et_al_2017,9006,9006_1,0,100,0.8745,NA,0.016925000000000003
Trettin_et_al_2017,9006,9006_2,0,100,0.96675,NA,0.01615
Trettin_et_al_2017,9006,9006_2,100,200,1.406,NA,0.0077
Trettin_et_al_2017,9006,9006_3,0,100,1.11025,NA,0.015775
Trettin_et_al_2017,9006,9006_5,0,100,0.79575,NA,0.019025
Trettin_et_al_2017,9006,9006_5,100,200,0.632,NA,0.0209
Trettin_et_al_2017,9007,9007_1,0,100,0.8554999999999999,NA,0.0175
Trettin_et_al_2017,9007,9007_1,100,200,0.762,NA,0.0185
Trettin_et_al_2017,9007,9007_2,0,100,0.8029999999999999,NA,0.016399999999999998
Trettin_et_al_2017,9007,9007_2,100,200,0.8554999999999999,NA,0.01745
Trettin_et_al_2017,9007,9007_3,0,100,0.783,NA,0.0146
Trettin_et_al_2017,9007,9007_3,100,200,0.8096666666666665,NA,0.018166666666666668
Trettin_et_al_2017,9007,9007_4,0,100,0.835,NA,0.015875
Trettin_et_al_2017,9007,9007_5,0,100,0.8444999999999999,NA,0.017849999999999998
Trettin_et_al_2017,9007,9007_5,100,200,0.8240000000000001,NA,0.018349999999999998
Trettin_et_al_2017,9008,9008_1,0,100,1.1775,NA,0.01155
Trettin_et_al_2017,9008,9008_1,100,200,1.1295,NA,0.01175
Trettin_et_al_2017,9008,9008_2,0,100,1.00825,NA,0.013575
Trettin_et_al_2017,9008,9008_2,100,200,0.87,NA,0.0199
Trettin_et_al_2017,9008,9008_3,0,100,1.1871904761904761,NA,0.010504761904761904
Trettin_et_al_2017,9008,9008_3,100,200,1.3035,NA,0.00675
Trettin_et_al_2017,9008,9008_4,0,100,1.1022500000000002,NA,0.013024999999999998
Trettin_et_al_2017,9008,9008_4,100,200,0.9390000000000001,NA,0.014950000000000001
Trettin_et_al_2017,9008,9008_5,0,100,0.93975,NA,0.01225
Trettin_et_al_2017,9008,9008_5,100,200,0.876,NA,0.015050000000000001
Trettin_et_al_2017,9009,9009_1,0,100,0.65425,NA,0.0173
Trettin_et_al_2017,9009,9009_1,100,200,0.737,NA,0.0182
Trettin_et_al_2017,9009,9009_2,0,100,0.67325,NA,0.0328
Trettin_et_al_2017,9009,9009_2,100,200,0.823,NA,0.0245
Trettin_et_al_2017,9009,9009_3,0,100,0.79,NA,0.015275
Trettin_et_al_2017,9009,9009_3,100,200,0.888,NA,0.0152
Trettin_et_al_2017,9009,9009_4,0,100,0.71425,NA,0.025625000000000002
Trettin_et_al_2017,9009,9009_4,100,200,1.1345,NA,0.0127
Trettin_et_al_2017,9009,9009_5,0,100,0.7765,NA,0.019450000000000002
Trettin_et_al_2017,9010,9010_1,0,100,1.025,NA,0.013625
Trettin_et_al_2017,9010,9010_2,0,100,1.03275,NA,0.017499999999999998
Trettin_et_al_2017,9010,9010_2,100,200,1.27,NA,0.005
Trettin_et_al_2017,9010,9010_3,0,100,1.158,NA,0.0162
Trettin_et_al_2017,9010,9010_4,0,100,1.084,NA,0.0136
Trettin_et_al_2017,9010,9010_5,0,100,1.092,NA,0.013925
Trettin_et_al_2017,9010,9010_5,100,200,1.199,NA,0.0037
Trettin_et_al_2017,9011,9011_1,0,100,0.55975,NA,0.020975
Trettin_et_al_2017,9011,9011_2,0,100,0.62875,NA,0.0232
Trettin_et_al_2017,9011,9011_2,100,200,0.569,NA,0.0165
Trettin_et_al_2017,9011,9011_3,0,100,0.688,NA,0.020200000000000003
Trettin_et_al_2017,9011,9011_4,0,100,0.4585,NA,0.023
Trettin_et_al_2017,9011,9011_4,100,200,0.477,NA,0.01525
Trettin_et_al_2017,9011,9011_5,0,100,0.77825,NA,0.020900000000000002
Trettin_et_al_2017,9011,9011_5,100,200,0.35,NA,0.016200000000000003
Trettin_et_al_2017,9012,9012_1,0,100,0.935,NA,0.015899999999999997
Trettin_et_al_2017,9012,9012_1,100,200,1.0265,NA,0.01745
Trettin_et_al_2017,9012,9012_2,0,100,0.78975,NA,0.017825
Trettin_et_al_2017,9012,9012_2,100,200,0.5965,NA,0.0167
Trettin_et_al_2017,9012,9012_3,0,100,0.87,NA,0.0133
Trettin_et_al_2017,9012,9012_3,100,200,0.7969999999999999,NA,0.0126
Trettin_et_al_2017,9012,9012_4,0,100,1.0554999999999999,NA,0.01405
Trettin_et_al_2017,9012,9012_4,100,200,1.1804999999999999,NA,0.01925
Trettin_et_al_2017,9012,9012_5,0,100,0.9317500000000001,NA,0.0156
Trettin_et_al_2017,9012,9012_5,100,200,1.1644999999999999,NA,0.007000000000000001
Trettin_et_al_2017,9013,9013_1,0,100,0.9319999999999999,NA,0.016225
Trettin_et_al_2017,9013,9013_2,0,100,0.82325,NA,0.01585
Trettin_et_al_2017,9013,9013_3,0,100,0.8182499999999999,NA,0.015925
Trettin_et_al_2017,9013,9013_3,100,200,0.859,NA,0.016
Trettin_et_al_2017,9013,9013_4,0,100,0.97075,NA,0.010624999999999999
Trettin_et_al_2017,9013,9013_5,0,100,0.78375,NA,0.018175
Trettin_et_al_2017,9013,9013_5,100,200,0.925,NA,0.0167
Trettin_et_al_2017,9014,9014_1,0,100,1.1733333333333333,NA,0.013166666666666665
Trettin_et_al_2017,9014,9014_2,0,100,1.1332499999999999,NA,0.008575
Trettin_et_al_2017,9014,9014_2,100,200,1.2215,NA,0.0060999999999999995
Trettin_et_al_2017,9014,9014_3,0,100,1.13975,NA,0.008675
Trettin_et_al_2017,9014,9014_4,0,100,0.9744999999999999,NA,0.012225
Trettin_et_al_2017,9014,9014_4,100,200,1.0474999999999999,NA,0.017
Trettin_et_al_2017,9014,9014_5,0,100,0.98275,NA,0.012275000000000001
Trettin_et_al_2017,9014,9014_5,100,200,0.8734999999999999,NA,0.015299999999999998
Trettin_et_al_2017,9017,9017_1,0,100,1.0415,NA,0.0129
Trettin_et_al_2017,9017,9017_1,100,200,0.909,NA,0.01605
Trettin_et_al_2017,9017,9017_2,0,100,0.92925,NA,0.018525
Trettin_et_al_2017,9017,9017_2,100,200,1.0965,NA,0.017050000000000003
Trettin_et_al_2017,9017,9017_3,0,100,1.275,NA,0.01335
Trettin_et_al_2017,9017,9017_4,0,100,1.278,NA,0.009075
Trettin_et_al_2017,9017,9017_4,100,200,0.992,NA,0.0163
Trettin_et_al_2017,9017,9017_5,0,100,0.952,NA,0.0127
Trettin_et_al_2017,9017,9017_5,100,200,0.986,NA,0.0162
Trettin_et_al_2017,9018,9018_1,0,100,0.86725,NA,0.013925
Trettin_et_al_2017,9018,9018_1,100,200,0.8734999999999999,NA,0.015550000000000001
Trettin_et_al_2017,9018,9018_2,0,100,0.8089999999999999,NA,0.01985
Trettin_et_al_2017,9018,9018_2,100,200,0.9584999999999999,NA,0.015450000000000002
Trettin_et_al_2017,9018,9018_3,0,100,0.89425,NA,0.015625
Trettin_et_al_2017,9018,9018_3,100,200,0.933,NA,0.013999999999999999
Trettin_et_al_2017,9018,9018_4,0,100,0.771,NA,0.017300000000000003
Trettin_et_al_2017,9018,9018_4,100,200,0.953,NA,0.0158
Trettin_et_al_2017,9018,9018_5,0,100,0.8029999999999999,NA,0.016975
Trettin_et_al_2017,9018,9018_5,100,200,0.9135,NA,0.016050000000000002
Trettin_et_al_2017,9019,9019_1,0,100,0.841,NA,0.016575
Trettin_et_al_2017,9019,9019_2,0,100,0.88075,NA,0.0183
Trettin_et_al_2017,9019,9019_2,100,200,1.279,NA,0.015500000000000002
Trettin_et_al_2017,9019,9019_3,0,100,0.817,NA,0.019299999999999998
Trettin_et_al_2017,9019,9019_3,100,200,1.0305,NA,0.01105
Trettin_et_al_2017,9019,9019_4,0,100,1.0665,NA,0.014425
Trettin_et_al_2017,9019,9019_4,100,200,0.9395,NA,0.015950000000000002
Trettin_et_al_2017,9019,9019_5,0,100,0.8732500000000001,NA,0.015224999999999999
Trettin_et_al_2017,9019,9019_5,100,200,1.108,NA,0.01145
Trettin_et_al_2017,9020,9020_1,0,100,1.01975,NA,0.013525
Trettin_et_al_2017,9020,9020_1,100,200,0.874,NA,0.014950000000000001
Trettin_et_al_2017,9020,9020_2,0,100,1.1084999999999998,NA,0.01265
Trettin_et_al_2017,9020,9020_2,100,200,0.823,NA,0.0168
Trettin_et_al_2017,9020,9020_3,0,100,1.1145,NA,0.011899999999999999
Trettin_et_al_2017,9020,9020_3,100,200,0.9329999999999999,NA,0.015050000000000001
Trettin_et_al_2017,9020,9020_4,0,100,1.04625,NA,0.01965
Trettin_et_al_2017,9020,9020_4,100,200,0.8505,NA,0.01805
Trettin_et_al_2017,9020,9020_5,0,100,1.02025,NA,0.0124
Trettin_et_al_2017,9020,9020_5,100,200,0.845,NA,0.0151
Trettin_et_al_2017,9021,9021_1,0,100,0.5559999999999999,NA,0.029175
Trettin_et_al_2017,9021,9021_1,100,200,0.6205,NA,0.019549999999999998
Trettin_et_al_2017,9021,9021_2,0,100,0.6095,NA,0.031775
Trettin_et_al_2017,9021,9021_2,100,200,0.664,NA,0.018
Trettin_et_al_2017,9021,9021_3,0,100,0.5397500000000001,NA,0.0253
Trettin_et_al_2017,9021,9021_3,100,200,0.85,NA,0.016800000000000002
Trettin_et_al_2017,9021,9021_4,0,100,0.528,NA,0.04125
Trettin_et_al_2017,9021,9021_4,100,200,0.6895454545454545,NA,0.025445454545454545
Trettin_et_al_2017,9021,9021_5,0,100,0.6390555555555556,NA,0.026833333333333334
Trettin_et_al_2017,9021,9021_5,100,200,0.808,NA,0.0207
Trettin_et_al_2017,9022,9022_1,0,100,0.84975,NA,0.015625
Trettin_et_al_2017,9022,9022_2,0,100,0.90825,NA,0.0148
Trettin_et_al_2017,9022,9022_2,100,200,0.833,NA,0.0163
Trettin_et_al_2017,9022,9022_3,0,100,0.7275,NA,0.01735
Trettin_et_al_2017,9022,9022_3,100,200,0.9079999999999999,NA,0.01335
Trettin_et_al_2017,9022,9022_4,0,100,0.76525,NA,0.0161
Trettin_et_al_2017,9022,9022_5,0,100,0.87225,NA,0.011875
Trettin_et_al_2017,9022,9022_5,100,200,0.6885,NA,0.018799999999999997
Trettin_et_al_2017,9023,9023_1,0,100,0.6995,NA,0.0207
Trettin_et_al_2017,9023,9023_2,0,100,0.73375,NA,0.01795
Trettin_et_al_2017,9023,9023_2,100,200,0.756,NA,0.0141
Trettin_et_al_2017,9023,9023_3,0,100,0.6085,NA,0.025425
Trettin_et_al_2017,9023,9023_3,100,200,0.811,NA,0.013600000000000001
Trettin_et_al_2017,9023,9023_4,0,100,0.6225,NA,0.02475
Trettin_et_al_2017,9023,9023_4,100,200,0.6955,NA,0.018
Trettin_et_al_2017,9023,9023_5,0,100,0.66025,NA,0.022125
Trettin_et_al_2017,9024,9024_1,0,100,1.0195,NA,0.0254
Trettin_et_al_2017,9024,9024_1,100,200,1.0755,NA,0.01435
Trettin_et_al_2017,9024,9024_2,0,100,0.8465,NA,0.022675
Trettin_et_al_2017,9024,9024_2,100,200,0.958,NA,0.0191
Trettin_et_al_2017,9024,9024_3,0,100,0.94375,NA,0.019475
Trettin_et_al_2017,9024,9024_3,100,200,1.0255,NA,0.0127
Trettin_et_al_2017,9024,9024_4,0,100,0.82125,NA,0.027575
Trettin_et_al_2017,9024,9024_4,100,200,1.0779999999999998,NA,0.018799999999999997
Trettin_et_al_2017,9025,9025_1,0,100,0.7395,NA,0.020025
Trettin_et_al_2017,9025,9025_1,100,200,1.105,NA,0.013500000000000002
Trettin_et_al_2017,9025,9025_2,0,100,0.76075,NA,0.0178
Trettin_et_al_2017,9025,9025_3,0,100,0.6316666666666666,NA,0.02523333333333333
Trettin_et_al_2017,9025,9025_4,0,100,0.77325,NA,0.018349999999999998
Trettin_et_al_2017,9025,9025_4,100,200,0.817,NA,0.020700000000000003
Trettin_et_al_2017,9025,9025_5,0,100,0.7295,NA,0.020025
Trettin_et_al_2017,9025,9025_5,100,200,0.9355,NA,0.01355
Trettin_et_al_2017,9027,9027_1,0,100,0.5740000000000001,NA,0.03895
Trettin_et_al_2017,9027,9027_1,100,200,1.0935,NA,0.01495
Trettin_et_al_2017,9027,9027_2,0,100,0.63175,NA,0.034375
Trettin_et_al_2017,9027,9027_2,100,200,0.848,NA,0.019799999999999998
Trettin_et_al_2017,9027,9027_3,0,100,0.7613333333333333,NA,0.022966666666666666
Trettin_et_al_2017,9027,9027_4,0,100,0.68075,NA,0.029375
Trettin_et_al_2017,9027,9027_5,0,100,0.67925,NA,0.03375
Trettin_et_al_2017,9027,9027_5,100,200,1.25,NA,0.0129
Tue_et_al_2014,NTT14 Fringe,M0394,0,100,0.809,NA,0.018785
Tue_et_al_2014,NTT14 Fringe,M0394,100,200,0.99,NA,0.0145855
Tue_et_al_2014,NTT14 Fringe,M0394,200,300,1.0050000000000001,NA,0.0141135
Tue_et_al_2014,NTT14 Fringe,M0394,300,400,1.02,NA,0.013999999999999999
Tue_et_al_2014,NTT14 Interior,M0396,0,100,0.7420000000000001,NA,0.0269615
Tue_et_al_2014,NTT14 Interior,M0396,100,200,1.2,NA,0.0134785
Tue_et_al_2014,NTT14 Interior,M0396,200,300,1.2,NA,0.0128575
Tue_et_al_2014,NTT14 Interior,M0396,300,400,1.2,NA,0.013000000000000001
Tue_et_al_2014,NTT14 Transitional,M0395,0,100,NA,NA,0.0243405
Tue_et_al_2014,NTT14 Transitional,M0395,100,200,1.08,NA,0.014391
Tue_et_al_2014,NTT14 Transitional,M0395,200,300,1.125,NA,0.012865999999999999
Tue_et_al_2014,NTT14 Transitional,M0395,300,400,1.17,NA,0.013000000000000001
Upkong_1997,IEU16 Tidal Creek,M0521,0,100,0.7,NA,0.096
Upkong_1997,IEU97 Distributary,M0520,0,100,0.73,NA,0.094
Upkong_1997,IEU97 Hinterland,M0519,0,100,0.88,NA,0.057999999999999996
Upkong_1997,IEU97 Supratidal,M0518,0,100,0.93,NA,0.042
Vasconcelos_et_al_2014,AFD14 Point 2,M1370,0,100,NA,0.7785,NA
Wang_et_al_2013,GW13 A. marina,M0393,0,100,NA,NA,0.021281
Wang_et_al_2013,GW13 B. gymnorrhiz,M0389,0,100,NA,NA,0.030510000000000002
WISE,CD0130,M1712,0,100,0.3221462514485065,NA,0.176576
WISE,CD0130,M1712,100,200,0.26559802019471135,NA,0.20929
WISE,CU0040,M1713,0,100,1.2318023195066874,NA,0.011037000000000002
WISE,CU0040,M1713,100,200,1.442088902162899,NA,0.002575
WISE,GF0001,M1714,0,100,1.0709204209907168,NA,0.012347826086956523
WISE,GF0001,M1714,100,200,1.1179476679544174,NA,0.01
Xia_et_al_2015,PX15 YLW02,M0362,0,100,NA,NA,NA
Xia_et_al_2015,PX15 YLW03,M0363,0,100,NA,NA,0.010133478260869565
Yando_et_al_2016,ESY16 Cedar Key,M0969,0,100,1.0166666666666666,0.033666666666666664,NA
Yando_et_al_2016,ESY16 Port Aransas,M0967,0,100,0.26,0.29400000000000004,NA
Yando_et_al_2016,ESY16 Port Fourchon,M0968,0,100,0.5366666666666666,0.12333333333333332,NA
Yang_et_al_2013,JY13 Core 2,M0662,0,100,NA,NA,0.01293808
Yang_et_al_2013,JY13 Core 2,M0662,100,200,NA,NA,0.011198055555555555
Yang_et_al_2013,JY13 Core 3,M0663,0,100,NA,NA,0.01788615
Yang_et_al_2013,JY13 Core 3,M0663,100,200,NA,NA,0.01768
Yang_et_al_2013,JY13 Core 4,M0664,0,100,NA,NA,0.013174263904034896
Yuan_et_al_2014,HR14 Site 2,M0220,0,100,NA,NA,0.014439
Zhang_and_Lin_1998,ZL98 Dongyu,M0451,0,100,NA,0.0203,NA
Zhang_et_al_2012,JPZ12 Sites 1-2,M1317,0,100,NA,NA,0.010897200000000001
